Proteina,T-statistic,p-value,log2FC
LPU83_0029,0.5115881226473631,0.6358867133534492,-0.024689140355025785
LPU83_0911,-2.386515607149547,0.07545286685179196,0.14240515161430167
LPU83_0034,1.3342630083703766,0.2530102853301906,-0.4297807412472956
LPU83_0916,0.04508168167418648,0.9662030470668864,-0.0042975452205205045
LPU83_0921,-3.3626309588560446,0.028235866684763775,0.20422730799275968
hisH,-1.5920482677308754,0.18658902828259408,0.05225165985363134
LPU83_0926,2.9273134716369795,0.04292874962655015,-0.13006223597234623
hslU,-0.07726759699900405,0.9421212690475175,0.002165007916154593
LPU83_0054,0.19242195026936232,0.8567860510121493,-0.05060174542441409
LPU83_0069,0.2748831289294646,0.7970199299000265,-0.022282052720505874
LPU83_0951,-0.5699231950581216,0.599213516402706,0.010350718151084237
LPU83_0074,0.6206319673043456,0.5684552638049462,-0.12301059663191438
lpxK,-0.9007322854233686,0.4186592768822987,0.06200355681392011
LPU83_0079,-0.0370171830630378,0.9722450354160368,0.004816712490139707
LPU83_0961,0.48825925439712403,0.6509231616007234,-0.1415194965062767
LPU83_0638,1.6853106736901582,0.1672099290085849,-0.050408602731661034
kdgR,-1.5823764158254632,0.1887281237473837,0.4587528344078109
oppB,0.3485336998808638,0.7450107993272739,-0.06926823841929064
pstB,1.6419595078427813,0.1759428394242226,-0.09895880912289812
LPU83_0089,0.5026928511719687,0.6415957327557192,-0.04610930720456352
argD,-0.1170329263171595,0.9124748714111575,0.002646289769202781
atpF,-3.067188416569536,0.03739531800350475,0.1111551500014798
lepA,0.5403239223134504,0.6176531798057956,-0.03373202309832024
LPU83_0981,2.2683687439113225,0.08588226651638359,-0.3414681503608481
dcd,-0.24547101026562304,0.8181718778548983,0.007725626795544116
ispB,-0.34455338650033657,0.7477832308894119,0.025093735671525508
gyaR1,0.06324754754493617,0.9526038300845515,-0.004892131288535495
LPU83_0991,0.7195603883796461,0.5115947500908329,-0.18512240970296645
LPU83_0109,-0.8468737780196075,0.44475982395584385,0.08711793037690896
purD,-3.251214748304783,0.03133973331656529,0.09151564281442148
LPU83_0669,1.2246375603094406,0.2879004404452917,-0.12545756943871922
kdsB1,0.8274701732411485,0.4544794911952506,-0.04842277089701241
LPU83_0674,-0.21673144230005448,0.8390227391921479,0.02555763010852985
LPU83_0119,2.3182040837716227,0.08129671463837305,-0.06796991103895422
gpmB1,0.8775290766072115,0.42974583303288233,-0.11443137612510768
LPU83_1011,-1.645002359055723,0.17531458095880534,0.05933398314236982
LPU83_0124,1.895551786935949,0.13090895586065576,-0.4663654198203293
LPU83_0679,-0.8585898298468883,0.4389722851257532,0.04618346864228684
mltB1,0.09066399150745356,0.9321182016496461,-0.01005574495688677
LPU83_0684,-3.227167724974817,0.03206157087950289,0.18731728530876524
LPU83_0134,-0.4046236750743472,0.7064568908830865,0.021400309987207322
LPU83_0689,0.9655603053888284,0.3889425255381609,-0.19259508195751351
rpsO,-2.6651809770337787,0.05608672270625181,0.11680722548766553
dxs1,-0.04913814894842644,0.9631649151234758,0.004604569851444751
fabI1,-0.9443120647480696,0.3984795353289296,0.10238561745557462
bioY,0.049529163754779,0.96287209963504,-0.008293919456161092
LPU83_0699,0.47382676948914054,0.6603277282805952,-0.04998833166780159
aroC,0.05518495112787722,0.9586375249108138,-0.0032106265528355493
LPU83_0149,-0.25713050254790265,0.8097631462400754,0.03777916040191087
LPU83_0704,-1.0673563656089566,0.34594775072214196,0.19232736273898254
dnaJ3,-0.49989982168433456,0.6433945323866043,0.03903050351851789
fadA,1.5509684779197477,0.19585047570721392,-0.15094118365491482
LPU83_1046,1.0175173322329554,0.36644605076858594,-0.4041354255600442
bkdR1,1.117587884277819,0.3263338067834315,-0.2996641335303849
ctaD,0.24867761984486836,0.8158562837998888,-0.17300912925727374
LPU83_1056,-1.03851062821579,0.35768404890471484,0.16354788053746105
LPU83_0719,0.4967994435996012,0.64539473713888,-0.0784928349142735
LPU83_0175,-0.30531490749493867,0.7753546236690976,0.0177648875112304
rnhA,-0.16077985699831113,0.8800601348859102,0.026638621132981655
aspB1,-3.0374292211521556,0.0384990747666157,0.10145310512791639
LPU83_0180,-0.6072854958008158,0.5764471343238446,0.06791081886081685
LPU83_0185,-0.6596097976939488,0.5455475412180806,0.10613411095228642
LPU83_1071,0.2184323167653338,0.8377840603546266,-0.07756335603281173
LPU83_0734,-0.6414652765098378,0.5561306512475296,0.09502246980331819
LPU83_0190,-0.40736500805000214,0.7045983190550518,0.03915075893795361
LPU83_1081,0.5250632926863918,0.6272963004304035,-0.12569313249249703
LPU83_0201,-1.8634557553325353,0.13585591147332218,0.40939528120512136
LPU83_1091,-1.291479584371107,0.2661123506374295,0.06943653298478125
LPU83_0740,-1.7902212713369703,0.147912510502367,0.17419537600301283
gatA1,-0.09689652833009814,0.9274694035750461,0.015255977653012565
LPU83_1096,0.8013802722137155,0.46781325990599554,-0.13789823643826793
cysN,-1.3770759259039667,0.24053099635672925,0.1520708778434141
cpaD,-0.1447181371587899,0.8919323832778083,0.007308201411898807
pilQ,0.5410851281512469,0.6171745798568522,-0.08276484432220599
upp,-2.045819755942643,0.11021231223537416,0.0770538533692573
LPU83_1123,0.16083027499027064,0.8800229256644942,-0.06831965403755547
deoA,0.6064019630112985,0.5769788296935281,-0.065618046573924
gstB,-1.0216600096258692,0.3647021943890919,0.09916606546696016
LPU83_1133,1.3393853368099524,0.2514843824780213,-0.5798222836786895
mcpE,0.9009125877749933,0.4185740619543736,-0.5294663606088967
cheR,-1.044967782297582,0.3550265183299143,0.1732160558788074
flhB,0.792413380177714,0.47246610223648655,-0.22923367588000154
LPU83_1148,-0.4627792274141168,0.6675782998873918,0.04087504356888161
flgF,-0.5509100837987222,0.6110179063330083,0.23085958502887394
LPU83_0236,1.6630961574719028,0.17162681450060935,-0.30610072613485784
LPU83_1153,1.285182378029812,0.26809551062255227,-0.2086865361721717
phnA,-0.9699093770678022,0.38701474447797246,0.06216177835682046
zwf3,1.5229593760129019,0.20243463082564248,-0.10094209897389561
flaC1,-1.2807319841732285,0.26950564937767246,0.13955805487616146
LPU83_1168,2.138865425272884,0.09921419749570014,-0.5317223340908317
LPU83_0242,0.4394797656034964,0.6830136744822886,-0.08838267870321914
flaF,-4.027867675434195,0.01576136027987316,0.2543100564914518
LPU83_0244;LPU83_1178;LPU83_1768,-0.08779052500223312,0.9342626142147721,0.012535027707578195
LPU83_0252,-0.5751336653769208,0.5960041244903216,0.09240216861493522
mepA,-0.08198661481037338,0.9385959962965348,0.02436238478104258
aglF,1.3576086747278817,0.24612853594845444,-0.22158053257858157
gpmA,-0.390621399487028,0.7159885487756884,0.02029416825858732
edd,-2.0214966115928594,0.11330439935147808,0.08658559928570497
arsC,1.0724351453633068,0.3439173787679538,-0.22284386118038668
LPU83_0846,0.08029055420789644,0.9398628225538164,-0.027096590780608665
LPU83_0272,-0.39896437061716516,0.7103016143421522,0.08619389143501266
aceA,1.549360626806792,0.1962224360659377,-0.6729743493051785
bla,0.6343771020969492,0.5603032015366445,-0.08309061307987875
ftsK1,-0.9760841569986743,0.3842917983665893,0.051356818220810396
ftsK1;ftsK3,6.663431536451033,0.0026351863456429195,-0.1878447502266809
dskA,-0.8349276767362761,0.4507240044329321,0.11366623483143812
pbpC,0.9010045580089173,0.41853060030219635,-0.06684855154995262
dppD1,-0.7820607473275751,0.4778825876154825,0.03307744376699162
rpmI,-2.328397165776874,0.0803931424421022,0.1701699576518081
CHSJ,-0.8246127530034667,0.45592502067466956,0.3361917694264278
LPU83_0317,1.1019906337107714,0.3323133637341184,-0.16676145910979656
LPU83_0322,1.9188532581250357,0.12743964910259548,-0.07130651927965914
ppx1,-2.2430266223832955,0.08832503059766353,0.27960306413596925
LPU83_0327,1.8064957144022253,0.14513750293695366,-0.7515646730043617
LPU83_1238,0.035428188341206465,0.9734358045684088,-0.015094922383664056
guaB,-0.7084129092556632,0.5177891570809388,0.021490424312805345
oxyR,0.2220467646900462,0.8351536947060432,-0.07653555284795388
gstch1,0.07878586017926045,0.940986893147052,-0.00711301203666892
gsh1,-0.6687463305625589,0.5402721117835697,0.05214949779740863
glcE,-0.6547952733055358,0.5483419239181311,0.04706841669556283
LPU83_0357,-0.08746464904419267,0.9345058521723364,0.013996514523167747
tag,-0.9780369635373136,0.3834340920326776,0.07715279538591702
LPU83_1243,-0.27558220481498175,0.7965196467151456,0.035093548529669505
lysM,-0.6117056974245438,0.5737920354067653,0.15229123710468428
hisS,-2.0503211935138737,0.10965030148383469,0.0858262251533759
LPU83_0377,-1.0697279339961112,0.34499832120091606,0.0593606723402047
ribF,0.12623527006055962,0.9056365511349832,-0.011812525050451939
LPU83_0382,-0.7679201907835238,0.4853580628033003,0.030426080584891935
dnaN,2.424467133169,0.07241249904516688,-0.04626305292402222
LPU83_0953,-0.10418080646454578,0.92204057152348,0.005370593414600222
cysK,1.6698726991176884,0.170266624763869,-0.06777833615576867
mutL,-1.656580992689103,0.1729452655655691,0.10560428792934928
feuQ,0.7906363659675905,0.47339243706894696,-0.07874465166218414
LPU83_0963,0.34727367347733995,0.7458879507696237,-0.02232498254440074
cycL,0.019692697902266926,0.9852316697134871,-0.0045272924249761815
betC,-0.5854180026384707,0.5897020566105923,0.029262857687111676
mrp,0.5764497187752591,0.595195252313402,-0.0339747224261302
glnE,0.5642092015152818,0.6027457406579355,-0.05386272148080806
LPU83_0412,0.8693620261889549,0.43370493190818016,-0.18079859043569613
atpB,0.5731501728033944,0.5972245536593155,-0.23377813328194819
dfp,0.3762624011088187,0.7258284257365851,-0.05329980181630489
LPU83_1278,0.9322857683227986,0.40396488381704204,-0.06156180597549721
LPU83_0422,1.34715445598051,0.24918719913533985,-0.11813361141064149
mgtE1,0.14734379990376,0.8899891403847091,-0.03984684227054558
glnA3,-0.2042123723350774,0.8481569721901396,0.024765227018740177
moaB,2.4507389193751714,0.07038926355605207,-0.12398619589354354
LPU83_1293,1.6373357418523076,0.17690200773116233,-0.46273757857562536
amaB1,0.22880436757295822,0.8302429596671499,-0.04648586787009634
LPU83_0988,-1.2850295468761461,0.26814381809510046,0.19036155784938735
amn,0.04601412853059166,0.9655046179142115,-0.0012648969392863307
mutM,0.34706922430646336,0.7460303194359332,-0.036194523946452506
lemA,-1.9723535292270635,0.11984603248461473,0.03268450594386607
glyS,-0.22589012029649072,0.8323596036200147,0.007023169105284666
LPU83_1318,-0.20655792394103917,0.8464433456642835,0.017126475976336764
hrcA,1.4419159549462004,0.22278200890116664,-0.03671599941991488
ubiA,-0.018260672271277895,0.9863054471289676,0.0050946296442084815
dapA3,1.126301202238458,0.3230362870704643,-0.04250638778467675
LPU83_0457,-2.2078555152422803,0.09184518489022653,0.9116105630525322
LPU83_0462,-0.7430344203967753,0.4987299614910876,0.035706284994564186
POX4,1.7763586679163306,0.150320925923947,-0.11379208554210152
era,0.20752692706069978,0.8457357048426286,-0.009924672127748835
fur,-0.5788015976017895,0.5937515049756598,0.05076736124668102
tlyA,-0.5561614097132013,0.6077430402366899,0.07129649230551038
LPU83_0472,0.38037016443190463,0.7230068172462847,-0.11778568123174082
xseB,0.913718424622994,0.41255849168132713,-0.11679940744429018
glnD,-0.5359507248852619,0.6204072195424583,0.02988586832005069
gcvT1,1.0629686216752623,0.34771050697360495,-0.0956563970133466
bioM,4.439917533277197,0.01133467762182732,-0.33465820869549745
LPU83_0482,2.2858486134126537,0.08424154852917512,-0.3594962305778484
LPU83_0487,0.8100174662945611,0.46336541295197725,-0.14345042584736944
LPU83_1038,3.3268011580896037,0.029192616677719434,-0.09077171886981006
LPU83_1364,1.807475123001616,0.1449722851513781,-0.10959401317973061
LPU83_0492,-1.3376412435841591,0.2520029212699884,0.10805749166152623
pdxH,1.9546036551547017,0.12230932268370544,-0.10057679908229034
LPU83_1369,0.7785522417913722,0.47972907058333186,-0.07061543951822102
ptsN,-0.9222377527307495,0.40859660904591955,0.05884344153310295
tldD,-0.942043495404495,0.3995094078629419,0.04952532320104197
LPU83_1374,0.20766585461880854,0.8456342636281979,-0.019634782145505625
def1,-1.4557988691178345,0.21915527330690182,0.04569459371570872
LPU83_1379,-1.308810893882146,0.2607272347763588,0.08781605022970851
alr,-0.34173257856050704,0.7497508246764584,0.03771873705405682
LPU83_1058,0.5371568729069989,0.6196468884499561,-0.11624915750395459
slyA,-0.8740435380908602,0.4314318731349614,0.05492232391249274
LPU83_0512,0.102574014780057,0.9232376534235569,-0.018929052585747286
rpsR,-0.5008327259515095,0.6427933830335866,0.056898987120977296
LPU83_1063,-2.7452925367501226,0.051623652169454325,0.09710188948541543
fabG3,-1.7255518479054996,0.15951039514225732,0.07210971453861958
gmk,0.4386696876759421,0.6835537831292956,-0.018831965748354662
yidC,-2.9042454112389393,0.043930611992107974,0.11477363355989922
LPU83_1073,0.5409281706066761,0.6172732464374171,-0.04112849068681612
LPU83_1409,-0.05999639021055139,0.9550364193974884,0.011241915644951916
LPU83_1078,1.8775073456614222,0.13366574567055717,-0.2984311006193252
grpB,2.3602377374274823,0.07764278021062951,-0.4717135030852173
frcC,0.7146231934837097,0.5143314958865195,-0.16534135402421057
moaE,0.06930217489598393,0.9480753102037427,-0.009988875885390769
LPU83_1088,2.68799994723775,0.05477162150584713,-0.10717660299584253
pyrC1,-0.053808686434549245,0.9596678098603767,0.0032188427208836856
ropB,0.02268881044839441,0.9829852168849318,-0.003015786346217908
ppdK,2.072900639807455,0.10687843248601468,-0.10686909005673684
rlmJ,0.15412561649619827,0.8849743068670817,-0.020559537189541288
LPU83_0548,-1.229542479270923,0.28624542429016836,0.3278349782352734
purN,-1.0382631090323875,0.3577862688142963,0.060145977377004556
LPU83_1105,-2.2486836225470683,0.08777306354166921,0.6087253950622706
LPU83_1105;ina,1.1506318155549382,0.3139898026572309,-0.08252279780117888
ppx,2.8908756386507424,0.044523740433585056,-0.08336600034026276
lguL,1.0245417624445756,0.3634934299012975,-0.058983511595506855
cysH,-1.0953292914895725,0.33489736857785374,0.1328710623290732
LPU83_0563,2.278783666296954,0.08490041031802283,-0.5321975505029286
LPU83_1454,0.12168783529826581,0.9090145873111202,-0.00596022856192846
betA,0.07198750065101543,0.9460675849605135,-0.0029997503021306215
LPU83_0568,-0.5889545713438633,0.5875449489762741,0.0221679187504904
LPU83_1459,0.849192088597715,0.4436097622483148,-0.3938639679239486
LPU83_1464,-0.5641356883965036,0.6027912705311116,0.05483452375489151
LPU83_1469,0.7809109980287094,0.47848708229182235,-0.214887052110047
hppA,1.3986043307183311,0.2344872025987339,-0.19606663730161955
fabH,1.2868479185529902,0.26756960395822,-0.11449600398802673
LPU83_1135,-0.2179165786465428,0.8381595919445027,0.10937558447024998
LPU83_1484,-0.1956732026420472,0.8544040670773659,0.04411389095213636
ohr1,-0.2900356769404054,0.7862031056834773,0.011613882026384914
cpsA,-5.528617866852803,0.00522922220050183,0.3445670308086477
LPU83_1145,1.8280923386222583,0.14154065437086727,-0.11236180981683574
LPU83_1150,-2.2033900916012334,0.09230322717044752,0.6335316024763369
mrcA,-0.055742581035659565,0.9582201054983269,0.00393627582766598
LPU83_1160,0.9173497352096692,0.4108658518670899,-0.04744098383016038
LPU83_1515,-1.269917432881663,0.27296213624598975,0.3461528285899469
LPU83_1525,0.8611335050738295,0.4377238292768782,-0.19144353279299864
LPU83_1175,1.7022019339609866,0.16393141759099578,-0.18048550607094072
LPU83_1180,-0.33862976142544754,0.7519177894333154,0.01902727183473729
phoR,1.3992330318632897,0.23431298527630914,-0.10290540047764196
ntrY;phoR,-1.0039088100292224,0.37222609430082476,0.4176582553762742
LPU83_1550,-1.121574603694592,0.3248212451681,0.04865311366961933
phoU,-0.9529971012427388,0.39455755727336833,0.1218642969242616
rLmB,-0.9426389633545148,0.39923886250382196,0.06275782936169705
argF,-0.30988463236699926,0.7721219078281918,0.02396270020135205
nusG,-1.1945199773516797,0.29826260385255576,0.10016003796508599
gcd,0.572773773215132,0.5974563308262613,-0.11691414638882591
rpsG,-0.504488542982673,0.6404408165666351,0.018788376081964486
rplD,-1.744563273862561,0.1560038901380895,0.10880021787765415
LPU83_1220,-0.5618338457992784,0.6042180071210015,0.2280703925817864
rpsC,-2.334239493387446,0.07988035405250739,0.10033282600199556
LPU83_1225,0.3332356829729051,0.7556915174584538,-0.03990702186545292
rplX,-1.8798841568479148,0.133299062427899,0.14207510334890117
pyrD,-1.0038378828325032,0.3722564272685035,0.08269257407265229
rplR,-1.353364995202445,0.24736566736063403,0.1590076594277079
sufE,-1.7044119929030834,0.1635074866680161,0.15460502639204066
LPU83_0685,-0.23492614262535785,0.8258023523855609,0.072443923278243
adk,-0.9712319708082241,0.3864301169919581,0.08932550289692642
LPU83_1240,1.1939848310943653,0.2984498601711525,-0.3031191615938411
LPU83_0690,2.207005297845639,0.09193220021785428,-0.25680567403595234
degQ,2.489393854362017,0.06752822334629006,-0.12888344315303613
LPU83_0695,1.272139153194713,0.2722485817764571,-0.15740857998332203
LPU83_0700,-1.4371959295022843,0.22402872963783904,0.22550388000308885
argC,-0.6568302497194646,0.5471595927764323,0.027809564989148328
LPU83_1624,-1.3213405249380665,0.25690009033330796,0.19313714997194253
acd,0.38480770693889305,0.719964656305411,-0.07393305579407183
cysD3,-0.25283701234046085,0.8128560436461736,0.008183576185039954
LPU83_1245,-0.13739337356583411,0.8973582166022304,0.0060523140314856505
LPU83_0715,-1.6016483248202424,0.18449058844826033,0.7053326985458188
LPU83_1634,-0.26881688181177527,0.8013660734717215,0.2342322596359967
LPU83_1639,0.2202373425631268,0.8364701539664974,-0.05597872345289545
galE1,0.7858896060824623,0.47587376589518404,-0.08465658820580302
LPU83_1649,0.9229916976244584,0.40824752991492136,-0.08433471244468649
LPU83_1657,-1.0255898117054938,0.36305469605024887,0.18447644253454598
LPU83_0736,-0.560744161755181,0.6048941654643611,0.059146198251777804
nuoH,-0.016196214295499084,0.9878535030683144,0.00298339184297447
cycH,-1.0807389503025926,0.34062077383407463,0.13762167300265205
dop,2.275450934647916,0.0852132219521395,-0.05995871106525641
nuoM,1.1710134434796395,0.3065924447210403,-0.4575158597819069
pepN,0.5077110443672774,0.6383713175282173,-0.021106192683806313
LPU83_1672,0.8843879376458044,0.42644379103456453,-0.36168577240519184
LPU83_1275,-2.680932833686448,0.05517507484806886,0.12925068744610613
LPU83_1677,-0.17352234084574059,0.8706682119786914,0.2222402977926663
LPU83_1285,-0.851959211827432,0.44224019048067814,0.653509664133308
rpmG,-2.8500079213934426,0.046395430517573555,0.13648181397903159
LPU83_1290,0.7786123061115168,0.4796974133393838,-0.21865640369427908
LPU83_1295,0.8548615405709429,0.44080736541898674,-0.11864968556078281
pyrC3,-0.8138731898145702,0.461390600424811,0.04680749859122102
gst7,0.17598738074809459,0.8688542541913249,-0.016279337064467825
LPU83_1305,2.1757247179391195,0.09519846235904945,-0.4201666981205108
LPU83_0752,2.1358723386231757,0.09954846051713687,-0.13893384837913914
pheB,0.20479759595176036,0.8477293206482911,-0.01589252489401005
iolE,-1.2956063350227804,0.2648204196758613,0.1169489002684827
LPU83_0767,-0.6763958937303758,0.5358830284410451,0.08888238339601884
LPU83_1320,1.010855972706775,0.369265486662402,-0.02761932419997848
cheX,0.49709121283395563,0.6452063476467972,-0.23545250474007418
ropA1,-3.5350166209452545,0.024121339823571127,0.22564408965744676
ropA1;ropA3,-2.0518060032701193,0.10946561321710005,0.2497945407427693
cheB1,0.6466869769526543,0.5530705412071537,-0.28785319772505247
LPU83_1331,-0.29103952793846904,0.7854885162453848,0.03859400141734781
fliG,-0.5814465961688767,0.5921305265633277,0.10524247560773858
acpS,1.0154147601011618,0.36733392410751453,-0.14954985193843484
fliI,-0.48398563609017153,0.6536999073334815,0.27230459175860133
exsF,0.8436387778467924,0.44636863890870265,-0.19573826934390048
flgG,-0.23729670933375507,0.8240848959069749,0.09211887003957742
fliL,0.2773562231003265,0.7952506283468614,-0.04767207999989864
LPU83_0807,-1.579092819672392,0.18946009048659915,0.05847901618808038
LPU83_1356,1.1049162774444765,0.3311842080147117,-0.3466990424363061
LPU83_0817,0.6772552351027338,0.5353915503232998,-0.1671999743944852
psd,-1.0612135408346615,0.3484178505643478,0.09095737524600267
flbT,-2.8085506709719423,0.048388259321753425,0.24693272775144948
LPU83_1376,-0.4711079067358322,0.6621080060891646,0.0317858613167914
cvpA,-1.9028151276019631,0.12981668548085906,0.10231506393778389
aglG,-1.9346159625819608,0.1251493710412085,0.1410372773103319
pgl,0.0059861989722965435,0.9955103842881052,-0.0002590236724557826
mclA1,-1.639087896578277,0.17653789552869853,0.3655184313158806
mclA1;mcpA7,0.24608303207053256,0.81772974337431,-0.07199350412113681
LPU83_0852,1.3006994808625496,0.26323430989397156,-0.5355229732792761
LPU83_0857,-1.6894690496101439,0.16639646285771778,0.10105764468019629
fabF,1.059359574145698,0.3491664446880925,-0.01818258899981018
pdxA1,0.19984180701174786,0.851352746163859,-0.022233590555945426
rirA,-1.9203756066224829,0.12721648359413779,0.16828616220882253
dppF1,-0.8668785164155838,0.4349147304286002,0.037969609011963
LPU83_0883,-0.7518790655836752,0.49394596438017907,0.07253959499672646
LPU83_1421,3.042549285038281,0.03830648131629498,-0.07002359510735445
pgsA,-0.0735906466130947,0.9448691979370198,0.006429840422505606
rlmE,0.4109493079349599,0.7021719887915758,-0.05813757719095136
gatC,-1.132698242179914,0.32063482222800593,0.20488153321285196
LPU83_1431,0.21112330736727694,0.8431108949774365,-0.028325505686353836
nudF3,-2.377497392996653,0.07619644050771156,0.23809966991682785
LPU83_0904,-0.33918516622242834,0.7515296983542026,0.02492255852166636
perM,1.047435629398776,0.35401548021522833,-0.3040249878535626
aat1,0.43388916856237025,0.686745783073452,-0.09398197151010379
LPU83_0909,-1.3238364573142278,0.25614427097511083,0.055486784845609094
LPU83_1446,0.42527055823390547,0.6925204689342113,-0.29730349578944626
rnd,0.04839136668881329,0.9637241702378745,-0.0019478997757857996
LPU83_1782,0.16596704002270646,0.8762339010457898,-0.025732866676847266
glcF,0.7426996222463655,0.4989117322831689,-0.05258430502879463
LPU83_1456,0.9751203440398724,0.3847157304882471,-0.6776001180018447
LPU83_0924,0.3606671605133714,0.7365883508581978,-0.1120193215286669
nrdR,-0.6333593467596719,0.5609040730137631,0.026047699383216383
hisZ,-1.1089049209304886,0.32965040802640455,0.10778939045655278
LPU83_1471,0.9364124834818431,0.4020754880412329,-0.5980789523759373
groL,-2.1282596985583684,0.10040427257793279,0.09357271887573404
groEL;groL,-1.1841222131229014,0.3019207401585611,0.04375983514978543
uspA,0.2704890759233379,0.8001671583657561,-0.013521216804182501
LPU83_1476,-1.6513722701499172,0.17400695178134537,0.2683570516764746
ileS,-1.1831487024749865,0.30226538195501246,0.04195070932646061
LPU83_1481,0.09828303300369368,0.9264356891970557,-0.0056308935840938545
LPU83_1823,-0.4578963426793744,0.6707970662189104,0.09995943150934039
kdtA,0.19804008115237998,0.8526711851136226,-0.009635988912290117
gumB,1.3073770703534207,0.2611687093471892,-0.18746616621823264
LPU83_0959,-0.9730549374451631,0.3856255532934903,0.06558896698231464
sseA,0.984262636733252,0.3807106846005246,-0.014744235913944692
LPU83_0964,-0.42194746546528866,0.6947538205798576,0.02332595755019895
LPU83_1502,0.4318827430110201,0.6880878545240907,-0.10682010119675667
corA,-0.021504612515253173,0.9838730942957015,0.004170053660283557
LPU83_1844,-1.1506817398493667,0.313971482642727,0.1563835677176968
atpE,-1.880286924339122,0.13323703302156273,0.07636751443073564
rnhB,0.7032081079743189,0.52070004831665,-0.3018936650808026
ispE,1.7104675598560148,0.16235182294280529,-0.1358265629453257
mntH1,1.2945501054447945,0.2651505069815553,-0.15677158059617824
LPU83_1865,0.0795531919250135,0.9404136426371472,-0.007257868195800654
aroA,-0.5385437639466036,0.6187733303030737,0.03538460878019123
argS,-1.3295327645467567,0.25442742368797405,0.0391305704816709
tatA,0.17579780882629528,0.8689937206915328,-0.08159384746981857
pcm7,-0.08922933344944402,0.9331887735170713,0.005059316441389683
tex,-0.19600211058291203,0.8541632013183399,0.09279195826450959
LPU83_1885,0.6470754193694813,0.5528433655841749,-0.11034112262178652
LPU83_1542,0.20771889061166748,0.8455955391087295,-0.05518985173975466
LPU83_1890,-0.6511604454774038,0.550458204465653,0.4411515891240576
CMO,-1.8565575052412369,0.13694524039184988,0.06754602695144385
gstR,0.5496800472626198,0.6117865855073763,-0.09432457823715978
LPU83_1552,0.48012611489595924,0.6562134333760214,-0.307053751017321
LPU83_1019,2.0193935965979843,0.11357618715635602,-0.19087351359878468
LPU83_1906,2.6390330951369707,0.05763863445414432,-0.11747933256640053
LPU83_1024,0.017534755646897757,0.9868497755984371,-0.004280427340759729
LPU83_1029,0.804016309007749,0.46645226561316677,-0.08497851892024144
LPU83_1911,-0.8339753754411892,0.45120218715081156,0.0773648384029535
rplA,-6.5402599651990165,0.002824515320650543,0.1045416418282592
LPU83_1916,-0.9896239172102753,0.3783788214349099,0.1933799122682558
LPU83_1034,-0.2660535178641431,0.8033487749299975,0.027597770679445688
gpmB3,1.0595174626266661,0.34910263658231716,-0.3257475034574
tufB,-1.8703193643638956,0.13478131227777526,0.08331868928333819
LPU83_1044,1.5556139839249539,0.1947798438884104,-0.23051799189040523
rplB,-2.0481244876916036,0.10992416832415715,0.11001885882341611
phaC,-0.18412787097158484,0.8628708850706943,0.009265498739207345
ialB,0.8564753179416069,0.4400122972340209,-0.12551152176012792
rpmC,-1.8958299263018488,0.13086694629930798,0.11406534351462483
LPU83_1936,-0.4229741284043203,0.6940634296492458,0.04177207787018844
ctaG,-2.9514912553515154,0.04190717882141955,0.21942026051185337
rpsN,-1.965596659516237,0.12077730084804905,0.10608456323713256
ispH,0.03749943453420136,0.9718836604324542,-0.006995966975459567
rpmD,-2.1089176362531723,0.10261562471407654,0.12955663033560683
LPU83_1064,0.9361890890745473,0.40217757670760734,-0.14541810824124468
rpsK,0.03650190200760288,0.9726311700135505,-0.0047909621729331775
LPU83_1069,0.2519841256087743,0.8134709309468882,-0.021009076281359285
yedY,-0.3331092692107588,0.7557800567160626,0.08931572170551405
rimJ,0.6468109493777058,0.5529980304878366,-0.1527863473177824
LPU83_1611,-0.4195284144747159,0.6963819528376856,0.14249566334114228
LPU83_1079,-1.557815500594507,0.1942745692018538,0.5062605270211034
LPU83_1621,1.5966536486526133,0.1855792909202145,-0.44178011858698696
LPU83_1985,0.054799880752418165,0.9589257825444126,-0.0273053642179093
LPU83_1094,0.6266100482563199,0.5648999105553041,-0.10480003429778506
LPU83_1990,0.30354357120771225,0.7766091895805595,-0.019540177876283593
LPU83_1106,2.5439095480484792,0.06371584466259925,-0.33843249193488134
dctB,3.1641714449351603,0.034047513644568116,-0.14046986835090536
LPU83_1111,-0.36185919747829076,0.7357632795959896,0.04623585339407299
clpX,-1.4477381142973418,0.2212537599299119,0.08337316079904156
betB,-1.7792782948196268,0.14981023346775632,0.11659581892667248
LPU83_1646,0.8015797937524737,0.46771013784299675,-0.02657477731250424
qor1,-0.3030831709479685,0.7769354076401938,0.025548383030479016
nuoB,-2.8892099790879255,0.0445982863423485,0.08674025943666308
LPU83_1126,-0.6684334416519636,0.5404521773006372,0.18869741806026852
nuoF,0.5091056061180806,0.6374769568715309,-0.025564637943102042
gst,-1.205128703919118,0.2945731423551782,0.08332763542151511
LPU83_2025,0.46701676110444945,0.6647919276276579,-0.21711029681813265
nuoJ,1.1716320568456906,0.3063704763241412,-0.05524729670197459
LPU83_1136,1.2839530733026836,0.26848431195619227,-0.07018492399988219
birA,0.4037499866473641,0.707049756242051,-0.08138553280031857
LPU83_1141,-0.2742163518407965,0.7974972088462347,0.03320138181057075
macB1,1.3043055467888391,0.26211687447133175,-0.05380214334281419
LPU83_1146,1.8193741270052306,0.1429810207526743,-0.2244548165213729
